Date,Expiry Date,Option Type,Strike Price,Open Price,High Price,Low Price,Close Price,Last Price,Settlement Price,Volume,Value  (₹ Lakhs) ,Premium Value  (₹ Lakhs) ,Open Interest,Change in OI
10-Jul-2025,28-Aug-2025,XX,"-","25,667.50","25,672.40","25,520.00","25,532.20","25,527.60","25,532.20",425250,"10,87,31,89,800.00","10,87,31,89,800.00",3754875,187050
10-Jul-2025,25-Sep-2025,XX,"-","25,802.20","25,815.00","25,680.00","25,688.00","25,684.00","25,688.00",81825,"2,10,50,45,820.00","2,10,50,45,820.00",307875,30375
10-Jul-2025,31-Jul-2025,XX,"-","25,590.80","25,595.20","25,411.20","25,421.90","25,414.00","25,421.90",4966725,"1,26,47,02,95,307.50","1,26,47,02,95,307.50",13465950,9150
09-Jul-2025,28-Aug-2025,XX,"-","25,720.30","25,754.10","25,635.10","25,667.50","25,656.10","25,667.50",542625,"13,95,19,97,160.00","13,95,19,97,160.00",3567825,406725
09-Jul-2025,31-Jul-2025,XX,"-","25,592.90","25,646.00","25,522.80","25,558.80","25,550.00","25,558.80",3483525,"89,13,26,64,090.00","89,13,26,64,090.00",13456800,114825
09-Jul-2025,25-Sep-2025,XX,"-","25,879.90","25,894.90","25,790.00","25,819.70","25,807.00","25,819.70",63975,"1,65,39,29,190.00","1,65,39,29,190.00",277500,18525
08-Jul-2025,25-Sep-2025,XX,"-","25,781.10","25,884.00","25,770.60","25,869.70","25,878.00","25,869.70",52575,"1,35,76,64,475.00","1,35,76,64,475.00",258975,2250
08-Jul-2025,28-Aug-2025,XX,"-","25,630.30","25,743.90","25,616.00","25,728.40","25,731.60","25,728.40",725100,"18,61,90,45,275.00","18,61,90,45,275.00",3161100,603075
08-Jul-2025,31-Jul-2025,XX,"-","25,530.00","25,635.00","25,499.40","25,611.90","25,625.00","25,611.90",3018525,"77,18,13,92,827.50","77,18,13,92,827.50",13341975,65175
07-Jul-2025,31-Jul-2025,XX,"-","25,528.90","25,574.80","25,475.70","25,538.90","25,541.10","25,538.90",3127725,"79,85,78,24,677.50","79,85,78,24,677.50",13276800,-187800
07-Jul-2025,28-Aug-2025,XX,"-","25,630.00","25,682.90","25,583.40","25,650.30","25,655.00","25,650.30",582225,"14,92,92,98,475.00","14,92,92,98,475.00",2558025,461400
07-Jul-2025,25-Sep-2025,XX,"-","25,799.80","25,825.00","25,741.00","25,797.70","25,802.50","25,797.70",43800,"1,12,96,67,272.50","1,12,96,67,272.50",256725,6975
04-Jul-2025,31-Jul-2025,XX,"-","25,500.10","25,558.60","25,410.00","25,540.10","25,552.00","25,540.10",4448175,"1,13,36,78,10,255.00","1,13,36,78,10,255.00",13464600,-236925
04-Jul-2025,28-Aug-2025,XX,"-","25,596.10","25,665.90","25,517.00","25,652.70","25,659.00","25,652.70",472575,"12,09,26,89,882.50","12,09,26,89,882.50",2096625,191475
04-Jul-2025,25-Sep-2025,XX,"-","25,782.70","25,812.00","25,675.00","25,799.80","25,810.00","25,799.80",86700,"2,23,21,45,087.50","2,23,21,45,087.50",249750,17250
03-Jul-2025,25-Sep-2025,XX,"-","25,822.80","25,920.90","25,751.00","25,772.50","25,760.00","25,772.50",113850,"2,94,16,80,540.00","2,94,16,80,540.00",232500,14025
03-Jul-2025,28-Aug-2025,XX,"-","25,693.90","25,773.60","25,590.00","25,615.00","25,609.80","25,615.00",465150,"11,94,48,08,490.00","11,94,48,08,490.00",1905150,188700
03-Jul-2025,31-Jul-2025,XX,"-","25,551.10","25,670.00","25,485.10","25,508.60","25,500.00","25,508.60",6714000,"1,71,70,98,84,105.00","1,71,70,98,84,105.00",13701525,-383925
02-Jul-2025,31-Jul-2025,XX,"-","25,659.00","25,695.10","25,480.00","25,546.10","25,539.90","25,546.10",5718150,"1,46,20,44,50,797.50","1,46,20,44,50,797.50",14085450,-460875
02-Jul-2025,28-Aug-2025,XX,"-","25,798.90","25,805.00","25,590.20","25,650.80","25,645.00","25,650.80",306450,"7,86,85,83,915.00","7,86,85,83,915.00",1716450,72075
02-Jul-2025,25-Sep-2025,XX,"-","25,925.80","25,955.00","25,750.00","25,808.20","25,797.10","25,808.20",93750,"2,42,15,61,127.50","2,42,15,61,127.50",218475,39300
01-Jul-2025,28-Aug-2025,XX,"-","25,734.00","25,800.00","25,712.90","25,756.90","25,760.00","25,756.90",174750,"4,50,15,66,652.50","4,50,15,66,652.50",1644375,57675
01-Jul-2025,31-Jul-2025,XX,"-","25,636.00","25,691.40","25,596.10","25,643.30","25,638.00","25,643.30",3400050,"87,19,62,73,365.00","87,19,62,73,365.00",14546325,131775
01-Jul-2025,25-Sep-2025,XX,"-","25,919.70","25,948.00","25,870.70","25,910.10","25,907.00","25,910.10",57150,"1,48,07,65,852.50","1,48,07,65,852.50",179175,17250
30-Jun-2025,28-Aug-2025,XX,"-","25,860.00","25,899.90","25,692.50","25,733.90","25,734.00","25,733.90",393675,"10,15,12,11,802.50","10,15,12,11,802.50",1586700,112275
30-Jun-2025,31-Jul-2025,XX,"-","25,765.00","25,792.40","25,575.00","25,614.20","25,615.00","25,614.20",7132650,"1,82,94,78,98,662.50","1,82,94,78,98,662.50",14414550,-484725
30-Jun-2025,25-Sep-2025,XX,"-","26,000.00","26,049.90","25,844.00","25,880.40","25,885.00","25,880.40",126675,"3,28,47,71,977.50","3,28,47,71,977.50",161925,56700
27-Jun-2025,28-Aug-2025,XX,"-","25,799.90","25,879.00","25,750.00","25,859.10","25,860.00","25,859.10",403950,"10,43,28,19,492.50","10,43,28,19,492.50",1474425,26250
27-Jun-2025,31-Jul-2025,XX,"-","25,695.00","25,772.30","25,635.00","25,750.20","25,757.00","25,750.20",4575900,"1,17,66,83,52,412.50","1,17,66,83,52,412.50",14899275,62700
27-Jun-2025,25-Sep-2025,XX,"-","26,000.00","26,025.90","25,890.00","26,008.00","26,019.90","26,008.00",153750,"3,99,32,62,537.50","3,99,32,62,537.50",105225,105225
26-Jun-2025,25-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,25-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,25-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,25-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,25-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,25-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,25-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,25-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,25-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,25-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,25-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,25-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,26-Jun-2025,XX,"-","25,302.00","25,564.00","25,272.30","25,551.00","25,554.70","25,549.00",5695875,"1,44,76,60,33,147.50","1,44,76,60,33,147.50",4190625,-1230225
26-Jun-2025,31-Jul-2025,XX,"-","25,356.20","25,630.80","25,356.10","25,615.00","25,618.00","25,615.00",9297375,"2,37,34,17,51,697.50","2,37,34,17,51,697.50",14836575,1751100
26-Jun-2025,28-Aug-2025,XX,"-","25,479.90","25,739.00","25,474.20","25,725.50","25,722.30","25,725.50",818850,"20,98,93,74,667.50","20,98,93,74,667.50",1448175,250800
26-Jun-2025,25-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,25-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,25-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,25-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,25-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,25-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,25-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
25-Jun-2025,31-Jul-2025,XX,"-","25,270.20","25,384.90","25,237.00","25,350.20","25,353.60","25,350.20",5413275,"1,37,13,52,44,772.50","1,37,13,52,44,772.50",13085475,1984650
25-Jun-2025,28-Aug-2025,XX,"-","25,389.90","25,497.00","25,351.70","25,463.10","25,462.00","25,463.10",346575,"8,81,83,02,037.50","8,81,83,02,037.50",1197375,104175
25-Jun-2025,26-Jun-2025,XX,"-","25,152.10","25,290.00","25,130.20","25,252.20","25,250.00","25,252.20",5421525,"1,36,79,05,28,625.00","1,36,79,05,28,625.00",5420850,-1884450
24-Jun-2025,28-Aug-2025,XX,"-","25,400.00","25,558.90","25,270.00","25,302.20","25,308.80","25,302.20",666000,"16,93,04,63,595.00","16,93,04,63,595.00",1093200,180300
24-Jun-2025,31-Jul-2025,XX,"-","25,300.00","25,449.90","25,151.00","25,179.10","25,201.00","25,179.10",7596975,"1,92,28,39,37,677.50","1,92,28,39,37,677.50",11100825,2594400
24-Jun-2025,26-Jun-2025,XX,"-","25,180.20","25,349.00","25,036.20","25,071.70","25,090.00","25,071.70",10625700,"2,67,74,10,89,917.50","2,67,74,10,89,917.50",7305300,-1854675
23-Jun-2025,26-Jun-2025,XX,"-","24,975.00","25,090.00","24,825.00","24,993.30","24,993.00","24,993.30",8312700,"2,07,42,70,57,342.50","2,07,42,70,57,342.50",9159975,-1694025
23-Jun-2025,31-Jul-2025,XX,"-","25,120.10","25,189.00","24,931.30","25,102.30","25,099.70","25,102.30",4092600,"1,02,60,42,55,035.00","1,02,60,42,55,035.00",8506425,1296000
23-Jun-2025,28-Aug-2025,XX,"-","25,190.00","25,293.90","25,040.00","25,207.30","25,198.90","25,207.30",414825,"10,44,03,09,585.00","10,44,03,09,585.00",912900,86550
20-Jun-2025,31-Jul-2025,XX,"-","24,910.00","25,225.00","24,910.00","25,201.20","25,192.00","25,201.20",2803500,"70,49,96,03,775.00","70,49,96,03,775.00",7210425,612375
20-Jun-2025,26-Jun-2025,XX,"-","24,825.00","25,137.00","24,806.50","25,111.70","25,096.50","25,111.70",7878450,"1,97,03,31,15,097.50","1,97,03,31,15,097.50",10854000,-214050
20-Jun-2025,28-Aug-2025,XX,"-","25,028.20","25,324.10","25,028.20","25,301.00","25,290.00","25,301.00",396000,"9,99,63,84,750.00","9,99,63,84,750.00",826350,169050
19-Jun-2025,31-Jul-2025,XX,"-","24,924.00","25,000.00","24,875.50","24,915.50","24,892.60","24,915.50",789450,"19,68,94,09,980.00","19,68,94,09,980.00",6598050,226650
19-Jun-2025,28-Aug-2025,XX,"-","25,038.10","25,104.00","24,984.00","25,017.90","25,006.70","25,017.90",94725,"2,37,23,60,632.50","2,37,23,60,632.50",657300,10575
19-Jun-2025,26-Jun-2025,XX,"-","24,813.00","24,891.40","24,751.00","24,803.10","24,778.00","24,803.10",4175250,"1,03,66,06,96,852.50","1,03,66,06,96,852.50",11068050,-106200
18-Jun-2025,26-Jun-2025,XX,"-","24,840.10","24,978.80","24,786.00","24,826.90","24,813.00","24,826.90",5511675,"1,37,05,47,58,702.50","1,37,05,47,58,702.50",11174250,-393825
18-Jun-2025,31-Jul-2025,XX,"-","24,944.50","25,091.50","24,905.00","24,941.60","24,934.00","24,941.60",789225,"19,71,41,63,130.00","19,71,41,63,130.00",6371400,104625
18-Jun-2025,28-Aug-2025,XX,"-","25,053.40","25,192.00","25,014.20","25,050.40","25,043.00","25,050.40",186675,"4,68,12,34,867.50","4,68,12,34,867.50",646725,61800
17-Jun-2025,28-Aug-2025,XX,"-","25,200.10","25,219.80","25,072.30","25,092.90","25,082.20","25,092.90",129525,"3,25,37,71,095.00","3,25,37,71,095.00",584925,12675
17-Jun-2025,31-Jul-2025,XX,"-","25,101.70","25,111.90","24,960.00","24,985.40","24,982.00","24,985.40",710175,"17,76,42,18,817.50","17,76,42,18,817.50",6266775,212700
17-Jun-2025,26-Jun-2025,XX,"-","24,996.10","25,003.50","24,839.10","24,868.80","24,859.80","24,868.80",4572975,"1,13,86,47,35,745.00","1,13,86,47,35,745.00",11568075,-180825
16-Jun-2025,26-Jun-2025,XX,"-","24,755.50","25,024.80","24,735.00","24,996.20","24,998.00","24,996.20",6673500,"1,66,29,42,63,457.50","1,66,29,42,63,457.50",11748900,-76500
16-Jun-2025,31-Jul-2025,XX,"-","24,800.00","25,133.50","24,800.00","25,113.30","25,119.00","25,113.30",1250400,"31,30,94,44,297.50","31,30,94,44,297.50",6054075,189375
16-Jun-2025,28-Aug-2025,XX,"-","24,970.00","25,239.00","24,970.00","25,220.60","25,226.00","25,220.60",209925,"5,28,03,39,427.50","5,28,03,39,427.50",572250,91425
13-Jun-2025,26-Jun-2025,XX,"-","24,588.00","24,790.00","24,575.30","24,727.40","24,736.20","24,727.40",6749850,"1,66,67,56,21,815.00","1,66,67,56,21,815.00",11825400,437325
13-Jun-2025,31-Jul-2025,XX,"-","24,988.70","24,988.70","24,716.00","24,856.80","24,871.70","24,856.80",774825,"19,23,19,23,112.50","19,23,19,23,112.50",5864700,129075
13-Jun-2025,28-Aug-2025,XX,"-","25,000.00","25,024.00","24,830.70","24,970.00","24,993.90","24,970.00",183225,"4,56,86,84,865.00","4,56,86,84,865.00",480825,30000
12-Jun-2025,31-Jul-2025,XX,"-","25,337.80","25,386.90","25,039.90","25,068.70","25,049.00","25,068.70",1088400,"27,40,84,93,732.50","27,40,84,93,732.50",5735625,327375
12-Jun-2025,26-Jun-2025,XX,"-","25,210.50","25,260.00","24,901.30","24,937.40","24,909.20","24,937.40",8957025,"2,24,39,43,48,525.00","2,24,39,43,48,525.00",11388075,-14925
12-Jun-2025,28-Aug-2025,XX,"-","25,454.90","25,495.00","25,143.00","25,169.60","25,150.00","25,169.60",283800,"7,17,55,11,112.50","7,17,55,11,112.50",450825,103500
11-Jun-2025,31-Jul-2025,XX,"-","25,290.10","25,435.00","25,274.70","25,342.40","25,330.00","25,342.40",396900,"10,07,08,25,400.00","10,07,08,25,400.00",5408250,73050
11-Jun-2025,26-Jun-2025,XX,"-","25,179.90","25,307.00","25,140.00","25,211.70","25,204.00","25,211.70",4675500,"1,17,98,08,32,165.00","1,17,98,08,32,165.00",11403000,-84600
11-Jun-2025,28-Aug-2025,XX,"-","25,410.10","25,540.00","25,385.60","25,447.10","25,438.00","25,447.10",184125,"4,69,20,22,702.50","4,69,20,22,702.50",347325,83550
10-Jun-2025,28-Aug-2025,XX,"-","25,555.10","25,555.10","25,378.30","25,401.30","25,391.00","25,401.30",116775,"2,97,00,33,157.50","2,97,00,33,157.50",263775,41925
10-Jun-2025,31-Jul-2025,XX,"-","25,350.00","25,380.00","25,262.30","25,295.00","25,290.10","25,295.00",325725,"8,25,14,62,432.50","8,25,14,62,432.50",5335200,89250
10-Jun-2025,26-Jun-2025,XX,"-","25,222.00","25,249.20","25,130.00","25,160.60","25,150.00","25,160.60",3535200,"89,06,52,07,162.50","89,06,52,07,162.50",11487600,-438000
09-Jun-2025,26-Jun-2025,XX,"-","25,205.00","25,234.00","25,147.40","25,181.80","25,185.00","25,181.80",3438975,"86,60,67,86,422.50","86,60,67,86,422.50",11925600,-255000
09-Jun-2025,31-Jul-2025,XX,"-","25,340.90","25,342.80","25,282.70","25,316.60","25,318.00","25,316.60",506625,"12,82,45,96,597.50","12,82,45,96,597.50",5245950,242700
09-Jun-2025,28-Aug-2025,XX,"-","25,400.00","25,456.00","25,400.00","25,422.50","25,428.00","25,422.50",104325,"2,65,25,50,695.00","2,65,25,50,695.00",221850,32550
06-Jun-2025,31-Jul-2025,XX,"-","25,000.00","25,265.00","24,888.20","25,226.90","25,219.60","25,226.90",843300,"21,20,65,34,025.00","21,20,65,34,025.00",5003250,185100
06-Jun-2025,26-Jun-2025,XX,"-","24,854.90","25,139.00","24,750.00","25,096.30","25,090.60","25,096.30",8241675,"2,05,88,11,85,662.50","2,05,88,11,85,662.50",12180600,-136725
06-Jun-2025,28-Aug-2025,XX,"-","25,103.80","25,379.00","25,001.70","25,339.80","25,336.00","25,339.80",192300,"4,85,58,02,917.50","4,85,58,02,917.50",189300,36750
05-Jun-2025,26-Jun-2025,XX,"-","24,752.30","25,008.80","24,716.10","24,861.40","24,874.00","24,861.40",7983825,"1,98,59,54,99,655.00","1,98,59,54,99,655.00",12317325,-177225
05-Jun-2025,31-Jul-2025,XX,"-","24,827.50","25,143.00","24,827.50","24,999.10","25,004.60","24,999.10",1346625,"33,69,40,26,735.00","33,69,40,26,735.00",4818150,854775
05-Jun-2025,28-Aug-2025,XX,"-","25,087.30","25,245.00","24,964.20","25,107.40","25,121.00","25,107.40",142650,"3,58,37,01,427.50","3,58,37,01,427.50",152550,28800
04-Jun-2025,28-Aug-2025,XX,"-","24,916.00","24,998.10","24,886.10","24,973.30","24,960.20","24,973.30",66300,"1,65,39,77,977.50","1,65,39,77,977.50",123750,18225
04-Jun-2025,26-Jun-2025,XX,"-","24,710.00","24,761.00","24,637.60","24,729.40","24,721.00","24,729.40",3822000,"94,43,15,92,747.50","94,43,15,92,747.50",12494550,-236775
04-Jun-2025,31-Jul-2025,XX,"-","24,770.80","24,894.20","24,770.80","24,865.40","24,855.00","24,865.40",706725,"17,56,13,42,910.00","17,56,13,42,910.00",3963375,460125
03-Jun-2025,31-Jul-2025,XX,"-","25,019.90","25,064.90","24,765.00","24,816.20","24,781.10","24,816.20",1175475,"29,21,73,83,647.50","29,21,73,83,647.50",3503250,675225
03-Jun-2025,28-Aug-2025,XX,"-","25,149.90","25,174.90","24,878.90","24,916.00","24,902.60","24,916.00",142200,"3,55,26,15,157.50","3,55,26,15,157.50",105525,44550
03-Jun-2025,26-Jun-2025,XX,"-","24,835.00","24,929.00","24,631.00","24,675.30","24,654.00","24,675.30",7913250,"1,95,78,30,33,345.00","1,95,78,30,33,345.00",12731325,57225
02-Jun-2025,31-Jul-2025,XX,"-","24,936.80","25,004.30","24,743.60","24,965.60","24,935.00","24,965.60",666675,"16,59,76,64,167.50","16,59,76,64,167.50",2828025,267075
02-Jun-2025,26-Jun-2025,XX,"-","24,799.00","24,869.00","24,610.00","24,826.30","24,809.00","24,826.30",6981225,"1,72,73,51,05,290.00","1,72,73,51,05,290.00",12674100,-345900
02-Jun-2025,28-Aug-2025,XX,"-","25,000.00","25,121.20","24,870.10","25,077.60","25,066.30","25,077.60",114000,"2,84,90,99,355.00","2,84,90,99,355.00",60975,26400
30-May-2025,26-Jun-2025,XX,"-","24,940.20","24,987.70","24,840.00","24,871.20","24,852.00","24,871.20",5215500,"1,29,85,27,60,920.00","1,29,85,27,60,920.00",13020000,336375
30-May-2025,28-Aug-2025,XX,"-","25,125.20","25,229.90","25,095.40","25,126.00","25,118.00","25,126.00",81075,"2,03,86,04,160.00","2,03,86,04,160.00",34575,34575
30-May-2025,31-Jul-2025,XX,"-","25,120.70","25,120.70","24,970.00","25,002.60","24,990.00","25,002.60",599625,"15,00,29,25,030.00","15,00,29,25,030.00",2560950,317025
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,29-May-2025,XX,"-","24,828.60","24,900.00","24,661.00","24,814.20","24,831.80","24,833.60",6082575,"1,50,71,19,65,895.00","1,50,71,19,65,895.00",3945300,-1986075
29-May-2025,26-Jun-2025,XX,"-","24,915.00","24,991.70","24,802.00","24,942.80","24,965.00","24,942.80",10096725,"2,51,36,01,80,220.00","2,51,36,01,80,220.00",12683625,292275
29-May-2025,31-Jul-2025,XX,"-","25,079.90","25,118.40","24,940.00","25,084.30","25,106.40","25,084.30",1279950,"32,02,97,04,307.50","32,02,97,04,307.50",2243925,781350
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
28-May-2025,29-May-2025,XX,"-","24,772.60","24,896.00","24,742.50","24,762.50","24,747.70","24,762.50",5895825,"1,46,19,25,76,047.50","1,46,19,25,76,047.50",5931375,-1754250
28-May-2025,31-Jul-2025,XX,"-","25,094.70","25,114.80","24,980.00","24,996.10","24,980.00","24,996.10",349875,"8,75,55,55,867.50","8,75,55,55,867.50",1462575,155925
28-May-2025,26-Jun-2025,XX,"-","24,950.10","24,986.90","24,842.40","24,860.70","24,853.00","24,860.70",4893525,"1,21,82,34,15,150.00","1,21,82,34,15,150.00",12391350,2199975
27-May-2025,31-Jul-2025,XX,"-","25,251.00","25,317.00","24,990.10","25,094.70","25,081.00","25,094.70",787950,"19,77,94,70,310.00","19,77,94,70,310.00",1306650,339825
27-May-2025,26-Jun-2025,XX,"-","25,080.00","25,187.00","24,856.00","24,963.40","24,954.70","24,963.40",7860225,"1,96,29,70,58,017.50","1,96,29,70,58,017.50",10191375,837675
27-May-2025,29-May-2025,XX,"-","25,000.00","25,108.80","24,739.00","24,862.60","24,860.00","24,862.60",10978650,"2,73,10,54,97,715.00","2,73,10,54,97,715.00",7685625,-1733250
26-May-2025,29-May-2025,XX,"-","24,950.00","25,123.90","24,935.20","25,035.90","25,035.00","25,035.90",5650350,"1,41,44,63,92,665.00","1,41,44,63,92,665.00",9418875,-979125
26-May-2025,26-Jun-2025,XX,"-","25,025.00","25,195.00","25,025.00","25,127.70","25,123.00","25,127.70",3803400,"95,51,98,31,857.50","95,51,98,31,857.50",9353700,1154550
26-May-2025,31-Jul-2025,XX,"-","25,165.50","25,326.70","25,158.60","25,254.00","25,251.00","25,254.00",377250,"9,52,61,80,597.50","9,52,61,80,597.50",966825,150075
23-May-2025,26-Jun-2025,XX,"-","24,757.80","25,052.00","24,736.10","24,972.80","24,976.00","24,972.80",2969025,"74,11,46,85,022.50","74,11,46,85,022.50",8199150,398100
23-May-2025,29-May-2025,XX,"-","24,656.50","24,961.70","24,634.90","24,879.90","24,890.00","24,879.90",7194000,"1,78,80,77,17,942.50","1,78,80,77,17,942.50",10398000,-25125
23-May-2025,31-Jul-2025,XX,"-","24,911.00","25,185.50","24,875.70","25,105.00","25,114.10","25,105.00",514275,"12,90,91,29,937.50","12,90,91,29,937.50",816750,210225
22-May-2025,26-Jun-2025,XX,"-","24,855.10","24,894.90","24,625.00","24,758.00","24,760.00","24,758.00",2331750,"57,63,99,79,995.00","57,63,99,79,995.00",7801050,608325
22-May-2025,31-Jul-2025,XX,"-","24,989.00","24,995.60","24,770.90","24,896.70","24,911.00","24,896.70",335925,"8,35,50,10,350.00","8,35,50,10,350.00",606525,75750
22-May-2025,29-May-2025,XX,"-","24,778.00","24,792.90","24,515.00","24,652.20","24,665.10","24,652.20",8540400,"2,10,29,88,24,660.00","2,10,29,88,24,660.00",10423125,-362625
21-May-2025,29-May-2025,XX,"-","24,755.30","25,019.00","24,720.00","24,832.20","24,817.30","24,832.20",7813200,"1,94,23,24,40,212.50","1,94,23,24,40,212.50",10785750,-390225
21-May-2025,26-Jun-2025,XX,"-","24,873.30","25,118.00","24,829.20","24,931.20","24,920.00","24,931.20",2752650,"68,69,04,06,870.00","68,69,04,06,870.00",7192725,1407975
21-May-2025,31-Jul-2025,XX,"-","25,089.90","25,250.00","24,978.10","25,064.20","25,058.00","25,064.20",256425,"6,43,68,52,822.50","6,43,68,52,822.50",530775,16050
20-May-2025,31-Jul-2025,XX,"-","25,282.10","25,304.00","25,000.00","25,022.90","25,035.00","25,022.90",306225,"7,69,37,27,205.00","7,69,37,27,205.00",514725,59325
20-May-2025,26-Jun-2025,XX,"-","25,174.00","25,175.70","24,847.60","24,873.10","24,883.00","24,873.10",3099225,"77,30,03,39,025.00","77,30,03,39,025.00",5784750,2055600
20-May-2025,29-May-2025,XX,"-","25,040.20","25,059.90","24,745.00","24,774.60","24,782.00","24,774.60",7239225,"1,80,08,46,84,540.00","1,80,08,46,84,540.00",11175975,-599400
19-May-2025,29-May-2025,XX,"-","25,060.10","25,117.20","24,952.70","24,976.40","24,965.00","24,976.40",3971700,"99,42,56,30,467.50","99,42,56,30,467.50",11775375,-198600
19-May-2025,26-Jun-2025,XX,"-","25,194.50","25,225.00","25,070.00","25,093.90","25,083.00","25,093.90",557250,"14,01,32,29,537.50","14,01,32,29,537.50",3729150,117750
19-May-2025,31-Jul-2025,XX,"-","25,310.10","25,359.80","25,206.40","25,232.00","25,221.00","25,232.00",128475,"3,24,87,30,832.50","3,24,87,30,832.50",455400,21300
16-May-2025,26-Jun-2025,XX,"-","25,254.70","25,254.70","25,126.40","25,191.60","25,194.50","25,191.60",757200,"19,06,64,46,547.50","19,06,64,46,547.50",3611400,210600
16-May-2025,29-May-2025,XX,"-","25,126.10","25,149.00","25,006.00","25,078.70","25,081.90","25,078.70",4664850,"1,16,93,54,06,445.00","1,16,93,54,06,445.00",11973975,-217050
16-May-2025,31-Jul-2025,XX,"-","25,377.30","25,383.70","25,260.10","25,329.70","25,325.00","25,329.70",214125,"5,42,04,12,495.00","5,42,04,12,495.00",434100,47175
15-May-2025,29-May-2025,XX,"-","24,733.90","25,144.90","24,600.00","25,078.70","25,075.00","25,078.70",13966050,"3,47,74,16,12,992.50","3,47,74,16,12,992.50",12191025,558450
15-May-2025,26-Jun-2025,XX,"-","24,849.90","25,255.00","24,705.40","25,191.20","25,188.90","25,191.20",1611675,"40,32,33,56,152.50","40,32,33,56,152.50",3400800,409200
15-May-2025,31-Jul-2025,XX,"-","24,931.00","25,375.00","24,846.30","25,318.60","25,316.00","25,318.60",454575,"11,43,56,86,957.50","11,43,56,86,957.50",386925,-4575
14-May-2025,29-May-2025,XX,"-","24,670.00","24,834.40","24,572.30","24,715.90","24,728.00","24,715.90",6583500,"1,62,73,36,46,655.00","1,62,73,36,46,655.00",11632575,-613950
14-May-2025,31-Jul-2025,XX,"-","24,914.30","25,074.00","24,834.10","24,965.40","24,981.00","24,965.40",214125,"5,34,78,54,795.00","5,34,78,54,795.00",391500,4575
14-May-2025,26-Jun-2025,XX,"-","24,800.80","24,939.90","24,700.00","24,830.90","24,842.80","24,830.90",698625,"17,35,13,76,892.50","17,35,13,76,892.50",2991600,70275
